Machine_ID,Variable,Model,ARIMA_Order,Seasonal_Order,AIC,BIC,MSE,n_obs
15,Error_Rate_%,SARIMA,"(0, 0, 0)","(1, 1, 1, 12)",11653.504221917512,11670.309927797138,19.99402939734568,2027
15,Error_Rate_%,SARIMA,"(0, 0, 0)","(1, 1, 1, 7)",11687.284224160563,11704.104877754222,19.638535323315335,2027
19,Production_Speed_units_per_hr,ARIMA,"(2, 1, 3)",,25123.612074784876,25157.226482798873,16320.964446456917,2004
19,Production_Speed_units_per_hr,SARIMA,"(2, 1, 3)","(1, 1, 1, 24)",24713.755904751,24758.364683475986,17717.200709717436,2004
19,Production_Speed_units_per_hr,SARIMA,"(2, 1, 3)","(1, 1, 1, 12)",24931.011847031838,24975.71843645052,17256.263874481338,2004
19,Production_Speed_units_per_hr,SARIMA,"(2, 1, 3)","(1, 1, 1, 7)",25452.965075744127,25497.712069289097,16969.032883373897,2004
19,Predictive_Maintenance_Score,ARIMA,"(0, 0, 0)",,736.1829343141733,747.3887352385827,0.08437228393135761,2004
19,Predictive_Maintenance_Score,SARIMA,"(0, 0, 0)","(1, 1, 1, 24)",827.5474047867821,844.2818412040405,0.09366348192809966,2004
19,Predictive_Maintenance_Score,SARIMA,"(0, 0, 0)","(1, 1, 1, 12)",789.0537603877389,805.8248012245466,0.08845594322114345,2004
19,Predictive_Maintenance_Score,SARIMA,"(0, 0, 0)","(1, 1, 1, 7)",768.3273641665397,785.1135260031017,0.087812430607967,2004
19,Efficiency_Status,ARIMA,"(1, 0, 3)",,2521.6635727490807,2555.2809755223093,0.20483517875634275,2004
19,Efficiency_Status,SARIMA,"(1, 0, 3)","(1, 1, 1, 24)",2548.4343350459058,2587.470603414717,0.2562177267279956,2004
19,Efficiency_Status,SARIMA,"(1, 0, 3)","(1, 1, 1, 12)",2549.688659724636,2588.810468872791,0.2212896333234418,2004
19,Efficiency_Status,SARIMA,"(1, 0, 3)","(1, 1, 1, 7)",2541.843789533185,2581.0009344454206,0.21435085299666543,2004
19,Quality_Control_Defect_Rate_%,ARIMA,"(2, 0, 0)",,9944.32610346035,9966.737705309168,8.334189529744652,2004
19,Quality_Control_Defect_Rate_%,SARIMA,"(2, 0, 0)","(1, 1, 1, 24)",9795.098185460269,9822.986354623283,9.023496432979039,2004
19,Quality_Control_Defect_Rate_%,SARIMA,"(2, 0, 0)","(1, 1, 1, 12)",9879.043025219067,9906.992232779981,8.705721842656274,2004
19,Quality_Control_Defect_Rate_%,SARIMA,"(2, 0, 0)","(1, 1, 1, 7)",9893.561711012902,9921.536132948984,8.59493472378988,2004
19,Error_Rate_%,ARIMA,"(2, 0, 3)",,11540.671736190325,11579.892039425758,18.42980485270471,2004
19,Error_Rate_%,SARIMA,"(2, 0, 3)","(1, 1, 1, 24)",11333.09230518785,11377.705183323635,21.0620091782965,2004
19,Error_Rate_%,SARIMA,"(2, 0, 3)","(1, 1, 1, 12)",11437.915132516177,11482.625771542638,20.175758338492873,2004
19,Error_Rate_%,SARIMA,"(2, 0, 3)","(1, 1, 1, 7)",11487.58177324853,11532.332796005372,19.259688153694654,2004
11,Production_Speed_units_per_hr,ARIMA,"(0, 1, 1)",,24551.321441166747,24562.472610469864,17194.002489105358,1951
11,Production_Speed_units_per_hr,SARIMA,"(0, 1, 1)","(1, 1, 1, 24)",24017.601836009155,24039.800272669774,18499.972002741633,1951
11,Production_Speed_units_per_hr,SARIMA,"(0, 1, 1)","(1, 1, 1, 12)",24281.4945770097,24303.743223534602,18025.036595064743,1951
11,Production_Speed_units_per_hr,SARIMA,"(0, 1, 1)","(1, 1, 1, 7)",24390.97973510011,24413.249117804164,17809.908035885677,1951
11,Predictive_Maintenance_Score,ARIMA,"(3, 0, 2)",,662.6509342230206,701.6836156073824,0.08163866713990534,1951
11,Predictive_Maintenance_Score,SARIMA,"(3, 0, 2)","(1, 1, 1, 24)",755.5828702834708,799.9797436047071,0.08851987866846837,1951
11,Predictive_Maintenance_Score,SARIMA,"(3, 0, 2)","(1, 1, 1, 12)",716.2694069687095,760.7667000185147,0.08917882360948645,1951
11,Predictive_Maintenance_Score,SARIMA,"(3, 0, 2)","(1, 1, 1, 7)",702.6190222409092,747.1577876490151,0.08625108564014015,1951
11,Efficiency_Status,ARIMA,"(0, 0, 0)",,2390.4988410932788,2401.651035774525,0.19895854380448524,1951
11,Efficiency_Status,SARIMA,"(0, 0, 0)","(1, 1, 1, 24)",2434.4143305820385,2451.0663143113543,0.22597012439217012,1951
11,Efficiency_Status,SARIMA,"(0, 0, 0)","(1, 1, 1, 12)",2428.2610498982767,2444.950651675351,0.21469117232622248,1951
11,Efficiency_Status,SARIMA,"(0, 0, 0)","(1, 1, 1, 7)",2406.578900591546,2423.284038395055,0.2068843560174721,1951
11,Quality_Control_Defect_Rate_%,ARIMA,"(2, 0, 0)",,9642.741146361708,9665.0455357242,8.170109547794304,1951
11,Quality_Control_Defect_Rate_%,SARIMA,"(2, 0, 0)","(1, 1, 1, 24)",9483.26433110309,9511.015007815531,9.145284723576744,1951
11,Quality_Control_Defect_Rate_%,SARIMA,"(2, 0, 0)","(1, 1, 1, 12)",9575.769565666604,9603.582971900214,8.701609112977641,1951
11,Quality_Control_Defect_Rate_%,SARIMA,"(2, 0, 0)","(1, 1, 1, 7)",9604.338708493511,9632.178021520831,8.516559299150776,1951
11,Error_Rate_%,ARIMA,"(2, 1, 3)",,11229.698347118176,11263.151855027523,18.459545493671254,1951
11,Error_Rate_%,SARIMA,"(2, 1, 3)","(1, 1, 1, 24)",11041.2757540979,11085.664201931259,20.12372900118444,1951
11,Error_Rate_%,SARIMA,"(2, 1, 3)","(1, 1, 1, 12)",11148.378775804125,11192.867748520368,19.225009276223176,1951
11,Error_Rate_%,SARIMA,"(2, 1, 3)","(1, 1, 1, 7)",11177.85782795684,11222.38831607502,19.47493785490297,1951
12,Production_Speed_units_per_hr,ARIMA,"(3, 1, 1)",,24673.625511987226,24701.513681150238,17865.963255751696,1955
12,Production_Speed_units_per_hr,SARIMA,"(3, 1, 1)","(1, 1, 1, 24)",24116.792989195397,24155.65129726647,19295.73763385248,1955
12,Production_Speed_units_per_hr,SARIMA,"(3, 1, 1)","(1, 1, 1, 12)",24387.81768228368,24426.76371996258,18660.72701127757,1955
12,Production_Speed_units_per_hr,SARIMA,"(3, 1, 1)","(1, 1, 1, 7)",24503.09696017806,24542.07922982191,18687.642195452394,1955
12,Predictive_Maintenance_Score,ARIMA,"(0, 0, 1)",,677.1710400270372,693.9054764442956,0.08253224850565678,1955
12,Predictive_Maintenance_Score,SARIMA,"(0, 0, 1)","(1, 1, 1, 24)",759.5072142765207,781.716163426764,0.09144092933384564,1955
12,Predictive_Maintenance_Score,SARIMA,"(0, 0, 1)","(1, 1, 1, 12)",725.6876658220999,747.9466938737228,0.08723107162763696,1955
12,Predictive_Maintenance_Score,SARIMA,"(0, 0, 1)","(1, 1, 1, 7)",713.0777005324483,735.3574111534189,0.08514186257306706,1955
12,Efficiency_Status,ARIMA,"(2, 0, 2)",,2353.3132110190927,2386.7820838536095,0.19394815849921923,1955
12,Efficiency_Status,SARIMA,"(2, 0, 2)","(1, 1, 1, 24)",2362.742893374101,2401.6048788815606,0.25758952505237104,1955
12,Efficiency_Status,SARIMA,"(2, 0, 2)","(1, 1, 1, 12)",2361.958272275279,2400.9079416014724,0.2233248281202668,1955
12,Efficiency_Status,SARIMA,"(2, 0, 2)","(1, 1, 1, 7)",2347.1819896954166,2386.167872242572,0.22011861116392203,1955
12,Quality_Control_Defect_Rate_%,ARIMA,"(3, 0, 3)",,9672.766336213157,9717.391499992513,8.179419117199329,1955
12,Quality_Control_Defect_Rate_%,SARIMA,"(3, 0, 3)","(1, 1, 1, 24)",9498.286219972098,9548.246901777764,9.179808761758293,1955
12,Quality_Control_Defect_Rate_%,SARIMA,"(3, 0, 3)","(1, 1, 1, 12)",9590.43707514009,9640.510552155818,8.727568093141867,1955
12,Quality_Control_Defect_Rate_%,SARIMA,"(3, 0, 3)","(1, 1, 1, 7)",9644.327547416047,9694.44760838671,9.305359514256635,1955
12,Error_Rate_%,ARIMA,"(2, 0, 3)",,11284.035445590489,11323.082463897425,18.668001556370708,1955
12,Error_Rate_%,SARIMA,"(2, 0, 3)","(1, 1, 1, 24)",11064.128563583996,11108.538058522365,20.830171751405285,1955
12,Error_Rate_%,SARIMA,"(2, 0, 3)","(1, 1, 1, 12)",11177.19138969356,11221.701147040876,19.856444109970873,1955
12,Error_Rate_%,SARIMA,"(2, 0, 3)","(1, 1, 1, 7)",11234.94710645051,11279.498271757766,19.320810117253526,1955
16,Production_Speed_units_per_hr,ARIMA,"(3, 1, 3)",,25260.585056229582,25299.822802783285,16815.652340701756,2010
16,Production_Speed_units_per_hr,SARIMA,"(3, 1, 3)","(1, 1, 1, 24)",24971.060475237966,25021.272986944532,18931.64977954143,2010
16,Production_Speed_units_per_hr,SARIMA,"(3, 1, 3)","(1, 1, 1, 12)",25328.46750371661,25378.789717136897,18621.93816930355,2010
16,Production_Speed_units_per_hr,SARIMA,"(3, 1, 3)","(1, 1, 1, 7)",25449.23243701507,25499.59996775165,18136.69288410153,2010
16,Predictive_Maintenance_Score,ARIMA,"(3, 0, 2)",,724.3192112897898,763.5604412971617,0.083367904336074,2010
16,Predictive_Maintenance_Score,SARIMA,"(3, 0, 2)","(1, 1, 1, 24)",817.1996330800375,861.8411484235938,0.10113779130570413,2010
16,Predictive_Maintenance_Score,SARIMA,"(3, 0, 2)","(1, 1, 1, 12)",790.8862559300708,835.6251849582292,0.08822865954957351,2010
16,Predictive_Maintenance_Score,SARIMA,"(3, 0, 2)","(1, 1, 1, 7)",762.3542696563367,807.133440218039,0.08864278572348702,2010
16,Efficiency_Status,ARIMA,"(2, 0, 0)",,2549.5245504570157,2571.948110461228,0.20733155372360476,2010
16,Efficiency_Status,SARIMA,"(2, 0, 0)","(1, 1, 1, 24)",2588.263793613218,2616.1672923743404,0.24552972440729665,2010
16,Efficiency_Status,SARIMA,"(2, 0, 0)","(1, 1, 1, 12)",2565.8975486001077,2593.861900039332,0.22735611822449117,2010
16,Efficiency_Status,SARIMA,"(2, 0, 0)","(1, 1, 1, 7)",2570.4147663395606,2598.4042560921694,0.21853518170449912,2010
16,Quality_Control_Defect_Rate_%,ARIMA,"(0, 0, 0)",,9985.696991589677,9996.908771591783,8.39924093825571,2010
16,Quality_Control_Defect_Rate_%,SARIMA,"(0, 0, 0)","(1, 1, 1, 24)",9830.16955496692,9846.91318444551,9.285959675664278,2010
16,Quality_Control_Defect_Rate_%,SARIMA,"(0, 0, 0)","(1, 1, 1, 12)",9926.464788176334,9943.244910755699,8.847976585224185,2010
16,Quality_Control_Defect_Rate_%,SARIMA,"(0, 0, 0)","(1, 1, 1, 7)",9949.620614379344,9966.415812367317,8.667286897112932,2010
16,Error_Rate_%,ARIMA,"(0, 0, 1)",,11590.815318403504,11607.632988406664,18.6474928750523,2010
16,Error_Rate_%,SARIMA,"(0, 0, 1)","(1, 1, 1, 24)",11391.720179972472,11414.04297898137,20.288796586792802,2010
16,Error_Rate_%,SARIMA,"(0, 0, 1)","(1, 1, 1, 12)",11500.647165331215,11523.018646482595,19.62168141670693,2010
16,Error_Rate_%,SARIMA,"(0, 0, 1)","(1, 1, 1, 7)",11544.91615711376,11567.307748915846,19.314003179432852,2010
18,Production_Speed_units_per_hr,ARIMA,"(0, 1, 1)",,25543.469469034546,25554.701051178617,17115.636201242472,2031
18,Production_Speed_units_per_hr,SARIMA,"(0, 1, 1)","(1, 1, 1, 24)",25024.32023307815,25046.683641572905,18443.161721256627,2031
18,Production_Speed_units_per_hr,SARIMA,"(0, 1, 1)","(1, 1, 1, 12)",25274.85024958547,25297.26185143429,17860.135095327587,2031
18,Production_Speed_units_per_hr,SARIMA,"(0, 1, 1)","(1, 1, 1, 7)",25384.202814105312,25406.634326398427,17694.076489567677,2031
18,Predictive_Maintenance_Score,ARIMA,"(1, 0, 1)",,766.6390135564852,789.1041478028068,0.08506428520044723,2031
18,Predictive_Maintenance_Score,SARIMA,"(1, 0, 1)","(1, 1, 1, 24)",847.4314105892767,875.3881958227694,0.090965120188138,2031
18,Predictive_Maintenance_Score,SARIMA,"(1, 0, 1)","(1, 1, 1, 12)",821.528002838384,849.5449995370874,0.08865666714724259,2031
18,Predictive_Maintenance_Score,SARIMA,"(1, 0, 1)","(1, 1, 1, 7)",798.2563077562102,826.298180128114,0.08738356478059384,2031
18,Efficiency_Status,ARIMA,"(0, 0, 0)",,2381.063185210519,2392.2957523336795,0.18872081459765933,2031
18,Efficiency_Status,SARIMA,"(0, 0, 0)","(1, 1, 1, 24)",2423.2559143287085,2440.0314994733785,0.21431150412218905,2031
18,Efficiency_Status,SARIMA,"(0, 0, 0)","(1, 1, 1, 12)",2410.3905570370152,2427.202250942581,0.20390551946143168,2031
18,Efficiency_Status,SARIMA,"(0, 0, 0)","(1, 1, 1, 7)",2406.525968079146,2423.3525799667195,0.19879283815153015,2031
18,Quality_Control_Defect_Rate_%,ARIMA,"(0, 0, 0)",,10067.278243798373,10078.510810921534,8.30586630743175,2031
18,Quality_Control_Defect_Rate_%,SARIMA,"(0, 0, 0)","(1, 1, 1, 24)",9914.544271991572,9931.31985713624,9.158479026325756,2031
18,Quality_Control_Defect_Rate_%,SARIMA,"(0, 0, 0)","(1, 1, 1, 12)",9992.411705127646,10009.223399033212,8.720696574329967,2031
18,Quality_Control_Defect_Rate_%,SARIMA,"(0, 0, 0)","(1, 1, 1, 7)",10026.865195973265,10043.69180786084,8.580769527214121,2031
18,Error_Rate_%,ARIMA,"(0, 0, 0)",,11727.252643558395,11738.485210681556,18.80797173298605,2031
18,Error_Rate_%,SARIMA,"(0, 0, 0)","(1, 1, 1, 24)",11533.617231634318,11550.392816778987,20.8770257990422,2031
18,Error_Rate_%,SARIMA,"(0, 0, 0)","(1, 1, 1, 12)",11634.737680850158,11651.549374755723,19.881894721959974,2031
18,Error_Rate_%,SARIMA,"(0, 0, 0)","(1, 1, 1, 7)",11680.213674984707,11697.040286872281,19.494577216485634,2031
14,Production_Speed_units_per_hr,ARIMA,"(0, 1, 1)",,24404.048686574395,24415.18957307851,17027.08528084237,1941
14,Production_Speed_units_per_hr,SARIMA,"(0, 1, 1)","(1, 1, 1, 24)",23847.53306859202,23869.710397024235,18542.58159041024,1941
14,Production_Speed_units_per_hr,SARIMA,"(0, 1, 1)","(1, 1, 1, 12)",24128.35790615261,24150.585708440663,18042.892608026228,1941
14,Production_Speed_units_per_hr,SARIMA,"(0, 1, 1)","(1, 1, 1, 7)",24242.95424023446,24265.20288675936,17681.442069751287,1941
14,Predictive_Maintenance_Score,ARIMA,"(0, 0, 0)",,681.043109235884,692.185026402222,0.08298747606748627,1941
14,Predictive_Maintenance_Score,SARIMA,"(0, 0, 0)","(1, 1, 1, 24)",764.8505467060793,781.4867159549148,0.09090141820377887,1941
14,Predictive_Maintenance_Score,SARIMA,"(0, 0, 0)","(1, 1, 1, 12)",740.1564633797351,756.8304482553275,0.0881657528959302,1941
14,Predictive_Maintenance_Score,SARIMA,"(0, 0, 0)","(1, 1, 1, 7)",722.5482516258354,739.2378534029096,0.08629010246170588,1941
14,Efficiency_Status,ARIMA,"(0, 0, 0)",,2219.789924551372,2230.93184171771,0.183359650677747,1941
14,Efficiency_Status,SARIMA,"(0, 0, 0)","(1, 1, 1, 24)",2268.4392920587698,2285.075461307605,0.21381839554493742,1941
14,Efficiency_Status,SARIMA,"(0, 0, 0)","(1, 1, 1, 12)",2262.370306491629,2279.0442913672214,0.197025240162636,1941
14,Efficiency_Status,SARIMA,"(0, 0, 0)","(1, 1, 1, 7)",2246.7429645445104,2263.4325663215845,0.19229959677617103,1941
14,Quality_Control_Defect_Rate_%,ARIMA,"(0, 0, 0)",,9596.519730699627,9607.661647865965,8.200320872354474,1941
14,Quality_Control_Defect_Rate_%,SARIMA,"(0, 0, 0)","(1, 1, 1, 24)",9461.718652077845,9478.35482132668,9.115441367816805,1941
14,Quality_Control_Defect_Rate_%,SARIMA,"(0, 0, 0)","(1, 1, 1, 12)",9532.868152857605,9549.542137733199,8.621407829147149,1941
14,Quality_Control_Defect_Rate_%,SARIMA,"(0, 0, 0)","(1, 1, 1, 7)",9555.97319799437,9572.662799771444,8.471226553912333,1941
14,Error_Rate_%,ARIMA,"(2, 1, 3)",,11151.75051912007,11185.173178632414,18.28391978115216,1941
14,Error_Rate_%,SARIMA,"(2, 1, 3)","(1, 1, 1, 24)",10966.036877947083,11010.383064720727,20.28620673615679,1941
14,Error_Rate_%,SARIMA,"(2, 1, 3)","(1, 1, 1, 12)",11065.284695084021,11109.731935832911,19.431078421734416,1941
14,Error_Rate_%,SARIMA,"(2, 1, 3)","(1, 1, 1, 7)",11094.460821124812,11138.949793841055,18.894949076875974,1941
20,Production_Speed_units_per_hr,ARIMA,"(0, 1, 1)",,24781.47728644563,24792.64784860291,17097.228614463344,1970
20,Production_Speed_units_per_hr,SARIMA,"(0, 1, 1)","(1, 1, 1, 24)",24255.687147019828,24277.92538500386,18390.09247964389,1970
20,Production_Speed_units_per_hr,SARIMA,"(0, 1, 1)","(1, 1, 1, 12)",24516.86440091146,24539.15235470897,17986.65475071843,1970
20,Production_Speed_units_per_hr,SARIMA,"(0, 1, 1)","(1, 1, 1, 7)",24617.297315421736,24639.60580314524,17625.623798847442,1970
20,Predictive_Maintenance_Score,ARIMA,"(0, 0, 0)",,688.7302467371396,699.9018243806037,0.08288524140754332,1970
20,Predictive_Maintenance_Score,SARIMA,"(0, 0, 0)","(1, 1, 1, 24)",751.0158563616221,767.6976598499278,0.0903309211799235,1970
20,Predictive_Maintenance_Score,SARIMA,"(0, 0, 0)","(1, 1, 1, 12)",733.7268776560223,750.44592942418,0.08788963713617443,1970
20,Predictive_Maintenance_Score,SARIMA,"(0, 0, 0)","(1, 1, 1, 7)",714.6040551821725,731.3384915994309,0.08547530706358429,1970
20,Efficiency_Status,ARIMA,"(0, 0, 0)",,2477.528014828961,2488.699592472425,0.2055061970412133,1970
20,Efficiency_Status,SARIMA,"(0, 0, 0)","(1, 1, 1, 24)",2498.1940691129244,2514.87587260123,0.23212951849451516,1970
20,Efficiency_Status,SARIMA,"(0, 0, 0)","(1, 1, 1, 12)",2500.1225597725315,2516.841611540689,0.21994433582581674,1970
20,Efficiency_Status,SARIMA,"(0, 0, 0)","(1, 1, 1, 7)",2503.1867988732793,2519.921235290538,0.21519939811410926,1970
20,Quality_Control_Defect_Rate_%,ARIMA,"(3, 0, 3)",,9792.88404827833,9837.570358852186,8.372907812030126,1970
20,Quality_Control_Defect_Rate_%,SARIMA,"(3, 0, 3)","(1, 1, 1, 24)",9620.461597882431,9670.492942181421,9.985523020708627,1970
20,Quality_Control_Defect_Rate_%,SARIMA,"(3, 0, 3)","(1, 1, 1, 12)",9725.55374489152,9775.697007731182,9.118033820833581,1970
20,Quality_Control_Defect_Rate_%,SARIMA,"(3, 0, 3)","(1, 1, 1, 7)",9750.514573839326,9800.704061742083,8.695416721083069,1970
20,Error_Rate_%,ARIMA,"(1, 0, 0)",,11386.80358563508,11403.560952100275,18.90035168474801,1970
20,Error_Rate_%,SARIMA,"(1, 0, 0)","(1, 1, 1, 24)",11189.48785827435,11211.730262925425,21.011386307536586,1970
20,Error_Rate_%,SARIMA,"(1, 0, 0)","(1, 1, 1, 12)",11301.50436619889,11323.7964352231,20.09709217884106,1970
20,Error_Rate_%,SARIMA,"(1, 0, 0)","(1, 1, 1, 7)",11334.799534618815,11357.112116508493,19.658685044806226,1970
17,Production_Speed_units_per_hr,ARIMA,"(1, 0, 2)",,25829.62337207297,25857.77810497742,16152.68563591767,2061
17,Production_Speed_units_per_hr,SARIMA,"(1, 0, 2)","(1, 1, 1, 24)",25289.431927360336,25323.067267366656,18647.113674957058,2061
17,Production_Speed_units_per_hr,SARIMA,"(1, 0, 2)","(1, 1, 1, 12)",25563.302008376028,25597.00856583568,17628.825799397495,2061
17,Production_Speed_units_per_hr,SARIMA,"(1, 0, 2)","(1, 1, 1, 7)",25661.135658353363,25694.871642061305,17036.67079937437,2061
17,Predictive_Maintenance_Score,ARIMA,"(0, 0, 0)",,726.9325296363539,738.1944227981348,0.08314998769674659,2061
17,Predictive_Maintenance_Score,SARIMA,"(0, 0, 0)","(1, 1, 1, 24)",798.1176448205841,814.938298414243,0.09127892923893219,2061
17,Predictive_Maintenance_Score,SARIMA,"(0, 0, 0)","(1, 1, 1, 12)",775.4440911248357,792.3003182578469,0.08838058884511504,2061
17,Predictive_Maintenance_Score,SARIMA,"(0, 0, 0)","(1, 1, 1, 7)",757.3529293624559,774.2238552019907,0.08614626229546757,2061
17,Efficiency_Status,ARIMA,"(0, 0, 0)",,2434.5388310654307,2445.8007242272115,0.19040986922316666,2061
17,Efficiency_Status,SARIMA,"(0, 0, 0)","(1, 1, 1, 24)",2490.5365830890833,2507.357236682742,0.21415473676518937,2061
17,Efficiency_Status,SARIMA,"(0, 0, 0)","(1, 1, 1, 12)",2474.9555969531343,2491.8118240861454,0.2038132758275312,2061
17,Efficiency_Status,SARIMA,"(0, 0, 0)","(1, 1, 1, 7)",2461.82177047442,2478.692696313955,0.19755045078804132,2061
17,Quality_Control_Defect_Rate_%,ARIMA,"(0, 0, 0)",,10268.514469590118,10279.7763627519,8.520536422313642,2061
17,Quality_Control_Defect_Rate_%,SARIMA,"(0, 0, 0)","(1, 1, 1, 24)",10116.832770917877,10133.653424511536,9.261576064518378,2061
17,Quality_Control_Defect_Rate_%,SARIMA,"(0, 0, 0)","(1, 1, 1, 12)",10195.596485871654,10212.452713004666,8.933048134810136,2061
17,Quality_Control_Defect_Rate_%,SARIMA,"(0, 0, 0)","(1, 1, 1, 7)",10225.990647602104,10242.861573441638,8.838501049489741,2061
17,Error_Rate_%,ARIMA,"(1, 0, 1)",,11897.814677806597,11920.338464130158,18.747749289076534,2061
17,Error_Rate_%,SARIMA,"(1, 0, 1)","(1, 1, 1, 24)",11705.327904098016,11733.359841046879,21.43276302190151,2061
17,Error_Rate_%,SARIMA,"(1, 0, 1)","(1, 1, 1, 12)",11799.627182129621,11827.718437619005,19.881332757121722,2061
17,Error_Rate_%,SARIMA,"(1, 0, 1)","(1, 1, 1, 7)",11847.773456251161,11875.889221593547,19.378779768153787,2061
13,Production_Speed_units_per_hr,ARIMA,"(0, 1, 2)",,25644.2464762363,25661.107120548026,16962.43338725663,2040
13,Production_Speed_units_per_hr,SARIMA,"(0, 1, 2)","(1, 1, 1, 24)",25100.769936051627,25128.74435798771,18806.001958478355,2040
13,Production_Speed_units_per_hr,SARIMA,"(0, 1, 2)","(1, 1, 1, 12)",25362.03455665059,25390.06897930669,17851.588168061317,2040
13,Production_Speed_units_per_hr,SARIMA,"(0, 1, 2)","(1, 1, 1, 7)",25479.61199831996,25507.67121031786,17612.505742550547,2040
13,Predictive_Maintenance_Score,ARIMA,"(0, 0, 0)",,752.4307496560925,763.672159829769,0.08450037996496161,2040
13,Predictive_Maintenance_Score,SARIMA,"(0, 0, 0)","(1, 1, 1, 24)",847.8459170553406,864.6350939675332,0.09374138044092586,2040
13,Predictive_Maintenance_Score,SARIMA,"(0, 0, 0)","(1, 1, 1, 12)",799.584440165344,816.4095635884863,0.08884809056482772,2040
13,Predictive_Maintenance_Score,SARIMA,"(0, 0, 0)","(1, 1, 1, 7)",783.6420267093999,800.4820016480219,0.08751638742816666,2040
13,Efficiency_Status,ARIMA,"(0, 0, 0)",,2519.513339555687,2530.7547497293635,0.2009332949107903,2040
13,Efficiency_Status,SARIMA,"(0, 0, 0)","(1, 1, 1, 24)",2570.524139287314,2587.3133161995065,0.22946393324589687,2040
13,Efficiency_Status,SARIMA,"(0, 0, 0)","(1, 1, 1, 12)",2548.884640768017,2565.7097641911596,0.21367974329595057,2040
13,Efficiency_Status,SARIMA,"(0, 0, 0)","(1, 1, 1, 7)",2550.2980985440417,2567.1380734826635,0.2082537490762428,2040
13,Quality_Control_Defect_Rate_%,ARIMA,"(0, 0, 0)",,10086.452729069013,10097.694139242689,8.20301461221119,2040
13,Quality_Control_Defect_Rate_%,SARIMA,"(0, 0, 0)","(1, 1, 1, 24)",9925.277275808337,9942.06645272053,8.952693978068469,2040
13,Quality_Control_Defect_Rate_%,SARIMA,"(0, 0, 0)","(1, 1, 1, 12)",10015.464821113399,10032.289944536542,8.601118038835825,2040
13,Quality_Control_Defect_Rate_%,SARIMA,"(0, 0, 0)","(1, 1, 1, 7)",10046.659014906683,10063.498989845306,8.428736294542867,2040
13,Error_Rate_%,ARIMA,"(1, 0, 1)",,11805.663273756209,11828.146094103562,19.016131582086416,2040
13,Error_Rate_%,SARIMA,"(1, 0, 1)","(1, 1, 1, 24)",11602.916120878894,11630.895570467486,20.28659695990514,2040
13,Error_Rate_%,SARIMA,"(1, 0, 1)","(1, 1, 1, 12)",11719.17320253145,11747.212592897842,19.869407267251777,2040
13,Error_Rate_%,SARIMA,"(1, 0, 1)","(1, 1, 1, 7)",11755.195847281182,11783.260002433219,19.500180586916823,2040
