Machine_ID,Variable,Model,ARIMA_Order,Seasonal_Order,AIC,BIC,MSE,n_obs
7,Production_Speed_units_per_hr,SARIMA,"(0, 1, 1)","(1, 1, 1, 12)",24460.48734583663,24482.764993006433,18252.1559629958,1965
7,Production_Speed_units_per_hr,SARIMA,"(0, 1, 1)","(1, 1, 1, 7)",24560.773348087645,24583.071582024455,17761.907413949364,1965
7,Predictive_Maintenance_Score,ARIMA,"(0, 0, 0)",,652.9142873231012,664.080782371708,0.0814601945895136,1965
7,Predictive_Maintenance_Score,SARIMA,"(0, 0, 0)","(1, 1, 1, 24)",739.7325968003964,756.4065816759888,0.08857823075788075,1965
7,Predictive_Maintenance_Score,SARIMA,"(0, 0, 0)","(1, 1, 1, 12)",703.5285368180455,720.2398665742177,0.08513700470218885,1965
7,Predictive_Maintenance_Score,SARIMA,"(0, 0, 0)","(1, 1, 1, 7)",686.3038127266227,703.0305666812961,0.0839038530861821,1965
7,Efficiency_Status,ARIMA,"(3, 0, 3)",,2403.0377077633157,2447.7036879577427,0.19729375141805489,1965
7,Efficiency_Status,SARIMA,"(3, 0, 3)","(1, 1, 1, 24)",2442.1387514924845,2492.1466032174467,0.21634446969170965,1965
7,Efficiency_Status,SARIMA,"(3, 0, 3)","(1, 1, 1, 12)",2435.3901175324772,2485.51017850314,0.20956704272685256,1965
7,Efficiency_Status,SARIMA,"(3, 0, 3)","(1, 1, 1, 7)",2862.0347216241316,2912.201126672481,0.25594278599650694,1965
7,Quality_Control_Defect_Rate_%,ARIMA,"(1, 0, 1)",,9760.288287913183,9782.621278010396,8.373920457778176,1965
7,Quality_Control_Defect_Rate_%,SARIMA,"(1, 0, 1)","(1, 1, 1, 24)",9606.265680399698,9634.053044907772,9.604031082523928,1965
7,Quality_Control_Defect_Rate_%,SARIMA,"(1, 0, 1)","(1, 1, 1, 12)",9691.090492940453,9718.940131216666,8.977843739189426,1965
7,Quality_Control_Defect_Rate_%,SARIMA,"(1, 0, 1)","(1, 1, 1, 7)",9720.764488171848,9748.639846669386,8.776580295692336,1965
7,Error_Rate_%,ARIMA,"(3, 0, 2)",,11406.365969612381,11445.448702282505,19.293054472099403,1965
7,Error_Rate_%,SARIMA,"(3, 0, 2)","(1, 1, 1, 24)",11209.32490180078,11253.780506376883,23.133727288314724,1965
7,Error_Rate_%,SARIMA,"(3, 0, 2)","(1, 1, 1, 12)",11323.535191489662,11368.090485829267,20.756134944215,1965
7,Error_Rate_%,SARIMA,"(3, 0, 2)","(1, 1, 1, 7)",11361.928308055347,11406.524775928967,20.399646186251292,1965
9,Production_Speed_units_per_hr,ARIMA,"(2, 0, 2)",,25012.54029566448,25046.118649488864,16628.78640522317,1991
9,Production_Speed_units_per_hr,SARIMA,"(2, 0, 2)","(1, 1, 1, 24)",24470.5731459783,24509.5662487427,18343.600829344425,1991
9,Production_Speed_units_per_hr,SARIMA,"(2, 0, 2)","(1, 1, 1, 12)",24727.119752320592,24766.198921742995,18174.817137907306,1991
9,Production_Speed_units_per_hr,SARIMA,"(2, 0, 2)","(1, 1, 1, 7)",24851.75975321045,24890.874473750402,17806.03299879562,1991
9,Predictive_Maintenance_Score,ARIMA,"(0, 0, 0)",,742.5230532827967,753.7158378909251,0.08484354615108389,1991
9,Predictive_Maintenance_Score,SARIMA,"(0, 0, 0)","(1, 1, 1, 24)",836.4634802111194,853.1779011576732,0.09585877631686265,1991
9,Predictive_Maintenance_Score,SARIMA,"(0, 0, 0)","(1, 1, 1, 12)",790.3437968232563,807.0950657253776,0.08985686175089402,1991
9,Predictive_Maintenance_Score,SARIMA,"(0, 0, 0)","(1, 1, 1, 7)",775.7215978626446,792.488087497568,0.08839396084474327,1991
9,Efficiency_Status,ARIMA,"(1, 0, 0)",,2267.794857401385,2284.5840343135774,0.1823429987905159,1991
9,Efficiency_Status,SARIMA,"(1, 0, 0)","(1, 1, 1, 24)",2323.0505111930242,2345.336405788429,0.2070434625781861,1991
9,Efficiency_Status,SARIMA,"(1, 0, 0)","(1, 1, 1, 12)",2303.5198699174657,2325.8548951202943,0.1958822907508272,1991
9,Efficiency_Status,SARIMA,"(1, 0, 0)","(1, 1, 1, 7)",2287.776205856709,2310.1315253699404,0.19011802809836073,1991
9,Quality_Control_Defect_Rate_%,ARIMA,"(0, 0, 0)",,9852.962860647745,9864.155645255874,8.238882385304187,1991
