Machine_ID,Variable,Model,ARIMA_Order,Seasonal_Order,AIC,BIC,MSE,n_obs
21,Error_Rate_%,SARIMA,"(0, 0, 0)","(1, 1, 1, 7)",11811.726447546513,11828.584147795193,19.747990335560768,2052
23,Production_Speed_units_per_hr,ARIMA,"(1, 1, 2)",,26268.774088449692,26291.35567924741,16668.72189352551,2092
23,Production_Speed_units_per_hr,SARIMA,"(1, 1, 2)","(1, 1, 1, 24)",25708.267935412623,25741.992165933654,17832.180959823985,2092
23,Production_Speed_units_per_hr,SARIMA,"(1, 1, 2)","(1, 1, 1, 12)",25993.923903949322,26027.71831070893,17955.731274701313,2092
23,Production_Speed_units_per_hr,SARIMA,"(1, 1, 2)","(1, 1, 1, 7)",26821.363677056637,26855.187083389374,21777.78844284754,2092
23,Predictive_Maintenance_Score,ARIMA,"(0, 0, 0)",,782.5667889618783,793.8585406122479,0.08494823483581766,2092
23,Predictive_Maintenance_Score,SARIMA,"(0, 0, 0)","(1, 1, 1, 24)",865.057738037279,881.9242618217319,0.09408178112794682,2092
23,Predictive_Maintenance_Score,SARIMA,"(0, 0, 0)","(1, 1, 1, 12)",834.8597854676599,851.7613461467051,0.08925731112883241,2092
23,Predictive_Maintenance_Score,SARIMA,"(0, 0, 0)","(1, 1, 1, 7)",820.9183658844786,837.8344053561069,0.0885264243053766,2092
23,Efficiency_Status,ARIMA,"(3, 0, 2)",,2658.545241135097,2698.066371911391,0.20725552256266444,2092
23,Efficiency_Status,SARIMA,"(3, 0, 2)","(1, 1, 1, 24)",2704.503456946576,2749.473018249055,0.23780310731297943,2092
23,Efficiency_Status,SARIMA,"(3, 0, 2)","(1, 1, 1, 12)",2691.133141647956,2736.196225691117,0.23317273771868963,2092
23,Efficiency_Status,SARIMA,"(3, 0, 2)","(1, 1, 1, 7)",2692.3049781291256,2737.406709590444,0.21804342817298572,2092
23,Quality_Control_Defect_Rate_%,ARIMA,"(2, 0, 3)",,10411.448928882199,10450.970059658492,8.433804817946976,2092
23,Quality_Control_Defect_Rate_%,SARIMA,"(2, 0, 3)","(1, 1, 1, 24)",10247.241122243904,10292.206762938611,9.407872088490121,2092
