Machine_ID,Model,RMSE,MAPE,loss,mae,val_loss,val_mae,learning_rate
10,GRU,0.2857797251604748,3.3302533579808977,0.08010922372341156,0.2436462789773941,0.08216432482004166,0.24583597481250763,6.25e-05
10,TCN,0.31279627391795156,3.817451063246337,0.0353931225836277,0.15512529015541077,0.10731694847345352,0.2699935734272003,0.000125
11,LSTM,0.2984364157243937,5.829682673769187,0.08220978826284409,0.24740487337112427,0.08911935240030289,0.2594253718852997,0.00025
11,GRU,0.29908700350818335,6.113187122504448,0.08087722957134247,0.24465803802013397,0.09147632122039795,0.2622522711753845,0.00025
11,TCN,0.3354533759385297,4.847075132435117,0.02553238719701767,0.12868043780326843,0.12352613359689713,0.29412439465522766,0.00025
12,LSTM,0.30621811258471143,6.281085332779879,0.0858507975935936,0.25234952569007874,0.09414833784103394,0.2695232927799225,0.00025
12,GRU,0.3071795610395359,5.865572371443228,0.08486761897802353,0.2512034475803375,0.09540452063083649,0.2708224058151245,0.00025
12,TCN,0.32816023102713915,5.970218418545213,0.028774099424481392,0.135474294424057,0.13598878681659698,0.30831611156463623,0.00025
13,LSTM,0.2793619067755488,1.512581012870789,0.08418722450733185,0.2513432204723358,0.07837849855422974,0.2435624599456787,0.00025
13,GRU,0.2817456301362317,1.5222232971217904,0.08284605294466019,0.249177485704422,0.07970137894153595,0.24602515995502472,6.25e-05
13,TCN,0.31457863737838654,1.6610082076875778,0.01178292091935873,0.08595199137926102,0.10823293030261993,0.271136999130249,0.00025
14,LSTM,0.29713199064535134,2.6643705603105126,0.08180070668458939,0.24701039493083954,0.09035897254943848,0.266139417886734,0.00025
14,GRU,0.29874148508227966,2.630628616930737,0.08140955865383148,0.24619920551776886,0.09109580516815186,0.2671508491039276,0.00025
14,TCN,0.3434778601969184,2.350666876930246,0.025308800861239433,0.1280946433544159,0.1317700445652008,0.297294944524765,0.00025
15,LSTM,0.28802163200547043,4.1145347236779815,0.07998582720756531,0.24329495429992676,0.0835103839635849,0.2500460743904114,3.125e-05
15,GRU,0.2869156637575858,4.125036422764754,0.07962693274021149,0.24229370057582855,0.08266530930995941,0.2485254555940628,0.000125
15,TCN,0.31677250506772303,4.015968742147512,0.026985885575413704,0.13228899240493774,0.1137876808643341,0.2795228660106659,0.00025
16,LSTM,0.2951695808140036,3.306592690262182,0.08115289360284805,0.24512392282485962,0.08796531707048416,0.2589012086391449,0.000125
16,GRU,0.29610834252864116,3.249269599731525,0.08065052330493927,0.2439364343881607,0.0888146460056305,0.2595551311969757,0.00025
16,TCN,0.30980618505693663,3.1836072396922805,0.02633650228381157,0.13184389472007751,0.10312104970216751,0.27038073539733887,0.00025
17,LSTM,0.2745035034254207,2.206854827728343,0.08233198523521423,0.24714703857898712,0.07591164857149124,0.2385595440864563,0.00025
17,GRU,0.27742831509415405,2.323316268803975,0.08094863593578339,0.24476733803749084,0.07747041434049606,0.24118639528751373,0.00025
17,TCN,0.31656286901795416,2.432254505026097,0.02942664921283722,0.1388712376356125,0.11510986089706421,0.2827020585536957,0.00025
18,LSTM,0.2944356783055049,2.40239607494264,0.08299668878316879,0.24883811175823212,0.08732046186923981,0.25315937399864197,0.00025
18,GRU,0.29601832201453804,2.4009759276779006,0.0829596072435379,0.2480313628911972,0.08934418857097626,0.2518678903579712,0.00025
18,TCN,0.34570769224777614,2.566559735421846,0.028513120487332344,0.136015847325325,0.12910744547843933,0.3003919720649719,0.00025
19,LSTM,0.29574450903428895,20.04061040619068,0.0794101357460022,0.24147938191890717,0.08813980221748352,0.25868111848831177,0.000125
19,GRU,0.2985005507664036,20.03426728583867,0.0784970298409462,0.24016091227531433,0.08923174440860748,0.26024502515792847,0.000125
19,TCN,0.32482719482278266,12.512221271514976,0.0304710790514946,0.1394222378730774,0.11693162471055984,0.28579026460647583,0.00025
20,LSTM,0.29444349380847323,8.970004655070571,0.08236400783061981,0.2485320121049881,0.08730272948741913,0.25912272930145264,0.000125
20,GRU,0.29544913174124016,8.80118908474963,0.08259673416614532,0.24859082698822021,0.09044928848743439,0.2636173665523529,0.00025
20,TCN,0.3451487731517334,8.593288081019159,0.026240309700369835,0.12942206859588623,0.13876251876354218,0.3003464639186859,0.00025
21,LSTM,0.29251149222380524,1.8659723355729627,0.0832616314291954,0.25182458758354187,0.08682431280612946,0.25640639662742615,0.00025
21,GRU,0.29321376745588007,1.8523831323803126,0.07812167704105377,0.24233178794384003,0.0867915078997612,0.2532598674297333,6.25e-05
21,TCN,0.32964328711159957,1.9451985377074337,0.04539918527007103,0.17639277875423431,0.11691475659608841,0.2852872312068939,0.00025
22,LSTM,0.2772305170511489,3.4549698238750413,0.08143168687820435,0.2463320791721344,0.07706101983785629,0.24135133624076843,7.8125e-06
22,GRU,0.27832106394001976,3.515043371551743,0.08177896589040756,0.2465513050556183,0.07802313566207886,0.2424156814813614,0.000125
22,TCN,0.29488327761830124,3.5091047952316594,0.04814722016453743,0.1827629804611206,0.096811942756176,0.2631746530532837,0.00025
23,LSTM,0.28577274439877043,2.2618956633984433,0.08222218602895737,0.24849815666675568,0.08233091980218887,0.24918286502361298,0.00025
23,GRU,0.28765573409033574,2.246455357465919,0.0782257616519928,0.24203410744667053,0.08347618579864502,0.250238835811615,0.000125
23,TCN,0.3096433538518358,2.038582500514941,0.03933695703744888,0.16372165083885193,0.114432692527771,0.2768555283546448,0.00025
24,LSTM,0.29575840043135343,6.376011320866837,0.0822654440999031,0.24803860485553741,0.09073641151189804,0.262241929769516,0.000125
24,GRU,0.29629197511788063,5.950831650071074,0.08200926333665848,0.2469569444656372,0.08913248032331467,0.26121100783348083,0.00025
24,TCN,0.34463204823246096,6.396149756141755,0.026222797110676765,0.1301814168691635,0.12196709960699081,0.28616300225257874,0.00025
25,LSTM,0.290469485782726,3.154885991102276,0.08158601820468903,0.2462468147277832,0.0846238061785698,0.25095564126968384,0.00025
25,GRU,0.2911298522514546,3.1237826871064365,0.0809185728430748,0.24511085450649261,0.08521222323179245,0.2514776587486267,0.00025
25,TCN,0.3364524489325696,3.0201211661022622,0.0241561122238636,0.12448834627866745,0.12921945750713348,0.29421958327293396,0.00025
26,LSTM,0.2936282608965149,2.0825397459166366,0.08480815589427948,0.25245967507362366,0.08771569281816483,0.2575985789299011,0.00025
26,GRU,0.29319082184619255,2.1147757052796137,0.0834892988204956,0.2503872513771057,0.08667980134487152,0.25526005029678345,0.00025
26,TCN,0.3135794276832223,1.979305403548394,0.01893540471792221,0.10941456258296967,0.12193147838115692,0.2842023968696594,0.00025
27,LSTM,0.2937908023617481,4.059494817782325,0.08225581794977188,0.24770940840244293,0.0874037817120552,0.25956445932388306,0.00025
27,GRU,0.293301559153609,4.036253264257526,0.07743807137012482,0.23977544903755188,0.08617769926786423,0.257259339094162,6.25e-05
27,TCN,0.30430266630231434,4.142510662831069,0.03125721216201782,0.14345364272594452,0.10673762857913971,0.27624115347862244,0.00025
28,LSTM,0.2829107262367485,3.315139167692707,0.08061949163675308,0.24624955654144287,0.08074390143156052,0.2469790279865265,0.000125
28,GRU,0.2846751612508402,3.3874669441977225,0.0795803889632225,0.2440086156129837,0.08189940452575684,0.24821051955223083,0.000125
28,TCN,0.3140448600347807,3.3628941605357268,0.01287574041634798,0.08852573484182358,0.11195637285709381,0.27071815729141235,0.00025
29,LSTM,0.2832706005383305,19.913079809345323,0.07969328761100769,0.24273444712162018,0.08046893775463104,0.24495746195316315,0.00025
29,GRU,0.28390710513712997,20.029353936091628,0.07862937450408936,0.24039678275585175,0.08181337267160416,0.2464998960494995,0.00025
