Machine_ID,Variable,Model,ARIMA_Order,Seasonal_Order,AIC,BIC,MSE,n_obs
46,Efficiency_Status,SARIMA,"(2, 0, 2)","(1, 1, 1, 24)",2319.719850160825,2358.4219349573214,0.2399405109139642,1912
46,Efficiency_Status,SARIMA,"(2, 0, 2)","(1, 1, 1, 12)",2321.443022503142,2360.234804202317,0.2129747092017274,1912
46,Efficiency_Status,SARIMA,"(2, 0, 2)","(1, 1, 1, 7)",2310.189187549168,2349.0180063717835,0.206209078786756,1912
46,Quality_Control_Defect_Rate_%,ARIMA,"(2, 0, 2)",,9506.244193920067,9539.579624481736,8.395827903645335,1912
46,Quality_Control_Defect_Rate_%,SARIMA,"(2, 0, 2)","(1, 1, 1, 24)",9327.732143194153,9366.434227990649,9.358389620239732,1912
46,Quality_Control_Defect_Rate_%,SARIMA,"(2, 0, 2)","(1, 1, 1, 12)",9434.29328355352,9473.085065252695,9.013613007362345,1912
46,Quality_Control_Defect_Rate_%,SARIMA,"(2, 0, 2)","(1, 1, 1, 7)",9454.974781349789,9493.803600172403,8.70783054349187,1912
46,Error_Rate_%,ARIMA,"(1, 0, 3)",,11071.189371681843,11104.524802243512,19.033804209686195,1912
46,Error_Rate_%,SARIMA,"(1, 0, 3)","(1, 1, 1, 24)",10860.18262348936,10898.88094585631,20.291684648637386,1912
46,Error_Rate_%,SARIMA,"(1, 0, 3)","(1, 1, 1, 12)",10970.302934051157,11009.091001237111,19.71608059402738,1912
46,Error_Rate_%,SARIMA,"(1, 0, 3)","(1, 1, 1, 7)",11005.951257814744,11044.776381730966,19.485786905105027,1912
