Machine_ID,Model,RMSE,MAE,MAPE,SMAPE,WAPE,R2,loss,mae,val_loss,val_mae,learning_rate,model_file
5,GRU,0.2959580745719558,0.2620138478160322,3.3748481696304937,59.80175071901683,51.51858572757543,0.0020526362801214226,0.08822209388017654,0.2587164342403412,0.08852267265319824,0.2629863917827606,0.00025,saved_models/model_GRU_machine_5.h5
5,TCN,0.3547366827085631,0.2973819831722971,4.056367342999551,66.6358578118153,58.472860581993,-0.4337038438171219,0.03398633748292923,0.15110762417316437,0.1354765146970749,0.30662932991981506,0.00025,saved_models/model_TCN_machine_5.h5
6,LSTM,0.293571979408753,0.2543895108556421,3.4563148707012386,58.04704176205004,49.879899675161724,0.004113806891969607,0.08343382179737091,0.24968093633651733,0.08665765076875687,0.25503331422805786,0.00025,saved_models/model_LSTM_machine_6.h5
6,GRU,0.29532097136235735,0.25555420636206416,3.472480882826154,58.42532252457756,50.10826952742899,-0.007787774648787105,0.08225876092910767,0.24777592718601227,0.08819204568862915,0.2571663558483124,0.00025,saved_models/model_GRU_machine_6.h5
6,TCN,0.3384952497095225,0.2795674288420753,3.459099668161131,65.50679148833585,54.81670708899179,-0.32399292985960093,0.02555922232568264,0.1276351809501648,0.1238960400223732,0.2849561274051666,0.00025,saved_models/model_TCN_machine_6.h5
7,LSTM,0.2984651018460395,0.2621319516672507,2.541153384508267,60.67565529332006,52.09366164923868,-0.012156822000141343,0.08307495713233948,0.2516796588897705,0.08938051760196686,0.262925386428833,6.25e-05,saved_models/model_LSTM_machine_7.h5
7,GRU,0.2997115710426121,0.26279073025924826,2.5559834403641157,60.77974098799211,52.22458116841598,-0.02062854433612582,0.08062012493610382,0.24804435670375824,0.09062086790800095,0.2640978991985321,0.000125,saved_models/model_GRU_machine_7.h5
7,TCN,0.3408895496672578,0.2826910610939513,2.5093586830567753,64.84390766382232,56.179387496363724,-0.32034694592713797,0.02224918082356453,0.11983789503574371,0.12790150940418243,0.2947885990142822,0.00025,saved_models/model_TCN_machine_7.h5
8,LSTM,0.29471262045799584,0.2524402444151891,3.697254758096008,57.54837445998472,49.48335662362783,-0.0007039477014503248,0.08845983445644379,0.25806689262390137,0.08790640532970428,0.2533738911151886,0.00025,saved_models/model_LSTM_machine_8.h5
8,GRU,0.29402324199781366,0.250947997005189,3.73125452244039,57.110062644324934,49.19084616860596,0.003972179818464205,0.08512333035469055,0.25262904167175293,0.08711692690849304,0.25144249200820923,0.000125,saved_models/model_GRU_machine_8.h5
8,TCN,0.3782708326740544,0.31199691594982815,3.7815995636007775,69.39318625024447,61.157660075884706,-0.6485945352423064,0.04061416909098625,0.16266821324825287,0.15901699662208557,0.3264108896255493,0.00025,saved_models/model_TCN_machine_8.h5
9,LSTM,0.29302929198944183,0.2535204595227715,3.5271041126694347,58.99588199655753,51.126992010995224,-0.009496040576566722,0.0818430632352829,0.24526485800743103,0.08700896799564362,0.2543520927429199,0.00025,saved_models/model_LSTM_machine_9.h5
9,GRU,0.293936887098829,0.2537298371804468,3.457080644930318,59.15892840759403,51.169216807571395,-0.015759117898160646,0.08128543198108673,0.2441483587026596,0.09009338170289993,0.25653520226478577,0.00025,saved_models/model_GRU_machine_9.h5
9,TCN,0.3299937399098367,0.27740775992769023,3.974132670206898,64.84913553723875,55.94429874539244,-0.28024754256218776,0.024550091475248337,0.1275007575750351,0.12060371786355972,0.28560468554496765,0.00025,saved_models/model_TCN_machine_9.h5
10,LSTM,0.28232170668015705,0.24087423144783207,3.4568226630550623,55.37837492362576,47.94591665624522,0.009176135486389958,0.08265920728445053,0.24854840338230133,0.0805637538433075,0.2429054230451584,0.00025,saved_models/model_LSTM_machine_10.h5
10,GRU,0.2833979335251771,0.24276581791776233,3.3930613723395537,55.78349485732632,48.32243616474648,0.001607580090028815,0.08259114623069763,0.24778757989406586,0.08103837072849274,0.24379697442054749,0.00025,saved_models/model_GRU_machine_10.h5
10,TCN,0.3190240138377506,0.26420102012989194,3.461950401098523,59.987126224227794,52.58910434504584,-0.2651868417183887,0.02165938727557659,0.1186569333076477,0.11497010290622711,0.27742770314216614,0.00025,saved_models/model_TCN_machine_10.h5
11,LSTM,0.29764629033753787,0.2591417481232057,5.500842297226402,60.72132358095935,52.44601878457798,0.006619680134940964,0.08189769834280014,0.24685008823871613,0.08923687040805817,0.25991737842559814,0.000125,saved_models/model_LSTM_machine_11.h5
11,GRU,0.29802605249165404,0.2600046841480751,5.666558824789048,60.73878181699279,52.620662813561964,0.004083186821263518,0.08177109807729721,0.24654115736484528,0.0892011895775795,0.25961464643478394,0.00025,saved_models/model_GRU_machine_11.h5
11,TCN,0.3278924699503484,0.27198565356103693,6.46881653700796,63.342688310354866,55.04541355882169,-0.2055285218636147,0.02791425958275795,0.13394536077976227,0.1188211441040039,0.2867220342159271,0.00025,saved_models/model_TCN_machine_11.h5
12,LSTM,0.3070347128325568,0.26963840653698407,6.215334270608225,62.93744978409445,54.121532624689635,-0.00949982129748883,0.0848400816321373,0.251663476228714,0.09474799782037735,0.2700384855270386,0.000125,saved_models/model_LSTM_machine_12.h5
12,GRU,0.3076046806241907,0.2704927596951289,6.1662165390282935,63.3948618172638,54.29301747699758,-0.013251295765553728,0.08545539528131485,0.25223591923713684,0.09545078128576279,0.27132877707481384,0.00025,saved_models/model_GRU_machine_12.h5
12,TCN,0.3882056462068212,0.3241110765440358,5.763297255881458,77.38077193320387,65.05522869864352,-0.6138195934559305,0.014100653119385242,0.09402035176753998,0.16146105527877808,0.3350522816181183,0.00025,saved_models/model_TCN_machine_12.h5
13,LSTM,0.2798452443469988,0.24353247805320793,1.578909829352494,55.14275198002735,49.06091684569348,-0.008402358238225105,0.0846051573753357,0.2521810531616211,0.08103366196155548,0.24692560732364655,0.00025,saved_models/model_LSTM_machine_13.h5
13,GRU,0.2818828995839622,0.24499803998882236,1.5387687411606832,55.48489601202922,49.35616211577069,-0.02314091231905624,0.08284344524145126,0.24780955910682678,0.08040046691894531,0.24693487584590912,0.00025,saved_models/model_GRU_machine_13.h5
13,TCN,0.3327278590415947,0.2762078439244022,1.5742317744196983,62.18665248055326,55.64354360958254,-0.4255298699669845,0.0417700931429863,0.16640296578407288,0.11634743958711624,0.2813432216644287,0.00025,saved_models/model_TCN_machine_13.h5
14,LSTM,0.29478819575465043,0.2588486562621089,2.6851242308827,60.952907846326724,53.967756942664,-0.0009711018056184351,0.08152561634778976,0.2471233308315277,0.08719538897275925,0.2598296105861664,0.000125,saved_models/model_LSTM_machine_14.h5
14,GRU,0.29625163184347914,0.2594636992544058,2.7161268405825147,61.03398620457896,54.09598820797897,-0.010934141697428013,0.0802883580327034,0.24472397565841675,0.0884367972612381,0.25966110825538635,0.00025,saved_models/model_GRU_machine_14.h5
14,TCN,0.31753033305227024,0.27357687297649363,2.5436962725929253,63.991529692298386,57.038465639084414,-0.16137319817957896,0.008028678596019745,0.07137911766767502,0.11996210366487503,0.29470881819725037,0.00025,saved_models/model_TCN_machine_14.h5
15,LSTM,0.2868506005886255,0.24785234327989855,4.280241840108664,54.18911535076719,47.242055662484546,-0.0022469856715188197,0.07986796647310257,0.24295172095298767,0.08288923650979996,0.2491355687379837,0.000125,saved_models/model_LSTM_machine_15.h5
15,GRU,0.28639274599903747,0.24745887367527836,4.105123924809999,54.376730691645356,47.16705813485588,0.0009499200319459389,0.0788298025727272,0.24123714864253998,0.0822812020778656,0.24793238937854767,3.125e-05,saved_models/model_GRU_machine_15.h5
15,TCN,0.3375350161048061,0.2787895288801524,4.045286650412293,60.433729366391084,53.138857866679565,-0.3877169685079722,0.008367778733372688,0.07191803306341171,0.1277434229850769,0.29104289412498474,0.00025,saved_models/model_TCN_machine_15.h5
16,LSTM,0.2935753030031525,0.25546973894970887,3.3269178156043275,55.92098026141705,48.130949307291715,-0.0013243604108457152,0.08150169998407364,0.24557915329933167,0.08688510209321976,0.25708404183387756,0.000125,saved_models/model_LSTM_machine_16.h5
16,GRU,0.29590471487195696,0.2569722407436392,3.268529221916659,56.404350947914224,48.41402329474357,-0.017277681942219125,0.07988541573286057,0.24329057335853577,0.0879664421081543,0.2572542726993561,0.000125,saved_models/model_GRU_machine_16.h5
16,TCN,0.30290884357344694,0.2581604038077914,3.0890450266151466,57.698956553826875,48.63787531120789,-0.06600600762182207,0.02842179499566555,0.13695675134658813,0.10069287568330765,0.2670220732688904,0.00025,saved_models/model_TCN_machine_16.h5
17,LSTM,0.2751321586140837,0.23748307872267893,2.3308364843285037,54.36261106386432,48.56142776541415,-0.012967714214929149,0.0828314796090126,0.24752390384674072,0.07772956788539886,0.2382017821073532,0.00025,saved_models/model_LSTM_machine_17.h5
17,GRU,0.27617955006826533,0.2385020794120247,2.3122706698879543,54.602691780399816,48.76979683589583,-0.020694860509741897,0.08158006519079208,0.24571017920970917,0.07696892321109772,0.24018293619155884,0.000125,saved_models/model_GRU_machine_17.h5
17,TCN,0.31488135980840737,0.262461701748033,2.1444979183356834,59.18076515798746,53.66914998397997,-0.32680407581018867,0.02671235054731369,0.1321183145046234,0.109206922352314,0.2751704752445221,0.00025,saved_models/model_TCN_machine_17.h5
18,LSTM,0.29413295376711013,0.25186096094602356,2.367653586172848,57.20270821777521,49.16042434164943,-0.018942965978085313,0.08351574093103409,0.24929548799991608,0.08714904636144638,0.25115707516670227,0.00025,saved_models/model_LSTM_machine_18.h5
18,GRU,0.2938752007415575,0.25157826665719163,2.3019403176224946,57.4201169571046,49.10524559879965,-0.017157919091947305,0.08269006758928299,0.24800123274326324,0.08758687227964401,0.2532978057861328,0.00025,saved_models/model_GRU_machine_18.h5
18,TCN,0.35539861503803094,0.29893788623814266,2.6375499976952086,66.60010803360723,58.34931020696098,-0.48762671605057517,0.01680123805999756,0.10315126180648804,0.1422557234764099,0.3130730986595154,0.00025,saved_models/model_TCN_machine_18.h5
19,LSTM,0.29531434813445434,0.256131900994887,19.936359170516365,58.68234110439244,51.28588024427218,-0.015408043804806981,0.0803777277469635,0.24341997504234314,0.08771803975105286,0.25777381658554077,0.00025,saved_models/model_LSTM_machine_19.h5
19,GRU,0.2985092008499701,0.25929914465336285,19.800464580062602,59.25395497893864,51.92006473414666,-0.03749723230034796,0.0780281275510788,0.23887012898921967,0.09029801934957504,0.26025375723838806,0.00025,saved_models/model_GRU_machine_19.h5
19,TCN,0.3304578680958276,0.2757763168399474,28.63682008347027,62.01741570108295,55.21932685746295,-0.2714629126454171,0.02365870587527752,0.12400885671377182,0.11912867426872253,0.2864650785923004,0.00025,saved_models/model_TCN_machine_19.h5
20,LSTM,0.2942795009469216,0.25738216769181477,8.105993250968641,56.75819194879106,48.93116191531826,-0.011462147539218703,0.08310402184724808,0.2492668777704239,0.08702242374420166,0.25824227929115295,0.00025,saved_models/model_LSTM_machine_20.h5
20,GRU,0.2949967378166254,0.25666280498447097,8.007356967714662,56.59560192110787,48.79440320579093,-0.01639855669104917,0.08034908026456833,0.24537299573421478,0.08798158913850784,0.2589793801307678,6.25e-05,saved_models/model_GRU_machine_20.h5
20,TCN,0.3484650109724959,0.2868963169268701,4.808387136934752,61.896555831135366,54.542124119749516,-0.4182342456219792,0.024774029850959778,0.12564772367477417,0.13087575137615204,0.2942343056201935,0.00025,saved_models/model_TCN_machine_20.h5
21,LSTM,0.29147270737458114,0.2545486417308755,1.7993695937046599,58.135420224112366,50.8643274558996,-0.02030147794531101,0.0839962437748909,0.2521492540836334,0.08623670786619186,0.2552509605884552,0.00025,saved_models/model_LSTM_machine_21.h5
21,GRU,0.29385260730210605,0.2542083767069374,1.815234945635122,57.964481084578914,50.79633514023965,-0.03703120012115346,0.07919041067361832,0.24296706914901733,0.08784859627485275,0.25454458594322205,0.000125,saved_models/model_GRU_machine_21.h5
21,TCN,0.32212402711510174,0.2670437235995285,1.7699093721566816,59.97973021406353,53.36111522673118,-0.2461748024002166,0.04138326272368431,0.16833429038524628,0.11184519529342651,0.2763323485851288,0.00025,saved_models/model_TCN_machine_21.h5
22,LSTM,0.27769851378570054,0.2412789770445493,3.597220722141207,53.35203472114062,47.06410812106175,-0.0006624747924754981,0.08375462144613266,0.24987009167671204,0.07835773378610611,0.2423957884311676,0.00025,saved_models/model_LSTM_machine_22.h5
22,GRU,0.2774574179416854,0.23923011272117775,3.5605098258369923,53.10855990931351,46.664454685765804,0.0010743068163121539,0.08326970040798187,0.24948205053806305,0.07809977978467941,0.24211683869361877,0.00025,saved_models/model_GRU_machine_22.h5
22,TCN,0.30444738573560476,0.25205559143678313,3.4195981192518174,54.961707658493395,49.166204835610706,-0.2027212971320258,0.03926924616098404,0.16315601766109467,0.10282573103904724,0.2670392692089081,0.00025,saved_models/model_TCN_machine_22.h5
23,LSTM,0.28534162934816,0.24698522935512163,2.280379305251857,55.476353809027714,48.64820465249543,-0.004450022521845787,0.08231870830059052,0.24878692626953125,0.0822603851556778,0.24833214282989502,0.00025,saved_models/model_LSTM_machine_23.h5
23,GRU,0.28682306945468994,0.24868831218965798,2.301405010039022,55.70637435241712,48.983657596345566,-0.01490692882343625,0.08065428584814072,0.2455524355173111,0.08241868764162064,0.24890311062335968,6.25e-05,saved_models/model_GRU_machine_23.h5
23,TCN,0.3007358722939783,0.25711240697781373,2.4541424602473,56.65223237075112,50.642935312410835,-0.11575419506376927,0.05508916825056076,0.1953946053981781,0.09901278465986252,0.2672460973262787,0.00025,saved_models/model_TCN_machine_23.h5
24,LSTM,0.2963510390084525,0.2583985548207518,5.369399873632124,59.75037187863372,51.751093100000666,-0.017875646428245462,0.08168444782495499,0.2474457025527954,0.08855602890253067,0.2591615617275238,0.000125,saved_models/model_LSTM_machine_24.h5
24,GRU,0.29672731093782834,0.25890521687441403,5.348930755507684,59.71249028838677,51.85256547521384,-0.020462046514500454,0.08125986158847809,0.2459874302148819,0.08858463913202286,0.2593420743942261,0.000125,saved_models/model_GRU_machine_24.h5
24,TCN,0.33040302069879746,0.2764288513364875,4.622307763299983,63.746069365708905,55.3621332401196,-0.2652310271989644,0.028347855433821678,0.13412456214427948,0.11849214881658554,0.283905029296875,0.00025,saved_models/model_TCN_machine_24.h5
25,LSTM,0.28966195004178763,0.2500038157119681,3.13503464903519,59.15372726993772,51.86366318370861,-0.008387115776427034,0.08232442289590836,0.24678942561149597,0.08427112549543381,0.2511761486530304,0.000125,saved_models/model_LSTM_machine_25.h5
25,GRU,0.2905826294939457,0.25045848565915185,3.1780620601550633,59.075179543658805,51.95798514008891,-0.014807543045013416,0.0816824659705162,0.2456793636083603,0.08645789325237274,0.2536126971244812,0.00025,saved_models/model_GRU_machine_25.h5
25,TCN,0.32778205727638027,0.27142789493888964,3.338173999504134,62.743438594701615,56.30812026482089,-0.2912631022128933,0.019715122878551483,0.11159402132034302,0.12234727293252945,0.29075631499290466,0.00025,saved_models/model_TCN_machine_25.h5
26,LSTM,0.29199249725289794,0.2531442054845264,2.0372796713194985,55.41950178730332,48.03560177132291,-0.015856170524667812,0.08605742454528809,0.25492846965789795,0.08742979913949966,0.2580665946006775,0.00025,saved_models/model_LSTM_machine_26.h5
26,GRU,0.2926885405149586,0.2538209126596721,1.9718526840345851,55.84553556112258,48.16401093762746,-0.020705080052183522,0.08441656082868576,0.25255805253982544,0.08663401752710342,0.25484493374824524,0.000125,saved_models/model_GRU_machine_26.h5
26,TCN,0.32054661260501294,0.2673395441051709,1.8317537028887636,58.51487848645088,50.7292507595951,-0.22425312643830786,0.035715501755476,0.15477389097213745,0.11113551259040833,0.27409037947654724,0.00025,saved_models/model_TCN_machine_26.h5
27,LSTM,0.2950907284184595,0.25914754003719226,4.158614937727423,57.20650357941726,49.288544657351196,-0.012125424213330405,0.08443129807710648,0.25108784437179565,0.08756516873836517,0.25942182540893555,0.00025,saved_models/model_LSTM_machine_27.h5
27,GRU,0.293898371828255,0.25729858330527844,4.144133728406162,56.89944661024756,48.9368824866921,-0.00396267188025079,0.08099471032619476,0.2462763488292694,0.08687689155340195,0.25826579332351685,0.000125,saved_models/model_GRU_machine_27.h5
27,TCN,0.32372022705936104,0.2683528610555445,5.027130437644669,59.09938617509754,51.03934991690794,-0.21804372321404242,0.04257358983159065,0.16806074976921082,0.1126335933804512,0.2759191393852234,0.00025,saved_models/model_TCN_machine_27.h5
28,LSTM,0.28271053646520805,0.24509097696501247,3.464558129941258,54.50276097277238,47.1981780746017,-0.016523204772329825,0.08065447211265564,0.2455076277256012,0.08045380562543869,0.24698933959007263,0.00025,saved_models/model_LSTM_machine_28.h5
28,GRU,0.28673203251990115,0.2478844369003714,3.5823358844509094,54.98236523801119,47.736126150479485,-0.04564853676522618,0.07819522172212601,0.24134808778762817,0.0828755721449852,0.24908190965652466,0.00025,saved_models/model_GRU_machine_28.h5
28,TCN,0.3751252666089628,0.30184699181628083,3.1894811748230727,68.49283824898238,58.12791742660285,-0.7897235045943081,0.013351556845009327,0.09149670600891113,0.15263929963111877,0.3155384063720703,0.00025,saved_models/model_TCN_machine_28.h5
29,LSTM,0.28387914246895213,0.2445453998036382,21.354417901828054,57.65301985233299,50.242169491251616,-0.00446625154264213,0.08037392795085907,0.24413785338401794,0.08105210214853287,0.24538502097129822,0.00025,saved_models/model_LSTM_machine_29.h5
29,GRU,0.28555718294058774,0.24592621848551963,19.357026374024528,58.53684095712555,50.525860479949344,-0.016376367221829335,0.07863093912601471,0.2405252605676651,0.08231508731842041,0.24774928390979767,0.00025,saved_models/model_GRU_machine_29.h5
29,TCN,0.33617909644555183,0.275934197494401,24.995948483198205,66.16124124487384,56.69103867861816,-0.4086717058920115,0.015247208997607231,0.09777072817087173,0.13121873140335083,0.29141589999198914,0.00025,saved_models/model_TCN_machine_29.h5
30,LSTM,0.2910477072614349,0.24993882224741876,5992118161054.904,55.726251419400576,48.07684406471507,-0.009725823223837748,0.08383990079164505,0.25061115622520447,0.08788540959358215,0.2529887855052948,0.00025,saved_models/model_LSTM_machine_30.h5
30,GRU,0.28993671584965347,0.24825849100017322,6030625660178.454,55.524354404040444,47.75362487601728,-0.002031856765439821,0.08153548836708069,0.2466360628604889,0.087739959359169,0.2533586621284485,0.00025,saved_models/model_GRU_machine_30.h5
30,TCN,0.3716685270252618,0.3118304633827026,4086155817603.3296,69.53907610460539,59.98197650078293,-0.6465945413031073,0.016480600461363792,0.1035991832613945,0.1491549015045166,0.3251214325428009,0.00025,saved_models/model_TCN_machine_30.h5
31,LSTM,0.2945703758684178,0.25538443835391644,3.074423231146142,55.954212824538004,48.80962748870563,-0.009870541020220669,0.08169548213481903,0.24657060205936432,0.08771058917045593,0.25592800974845886,0.00025,saved_models/model_LSTM_machine_31.h5
31,GRU,0.2937602752644583,0.25421529129028914,3.053170528439606,55.71718026913989,48.58617756739101,-0.004323670903032539,0.07881831377744675,0.24174314737319946,0.08702115714550018,0.25488191843032837,0.00025,saved_models/model_GRU_machine_31.h5
31,TCN,0.34537679662962745,0.2936183038463823,3.0649943443324585,65.31314286478963,56.11696674621493,-0.3882698118694645,0.013798706233501434,0.09316487610340118,0.1296471506357193,0.30379730463027954,0.00025,saved_models/model_TCN_machine_31.h5
32,LSTM,0.295397346693706,0.25833416563480094,2.2849935902369882,57.51273474798316,50.12580189579706,0.006413983499771292,0.08372215926647186,0.24983029067516327,0.08781234174966812,0.25914931297302246,0.00025,saved_models/model_LSTM_machine_32.h5
32,GRU,0.2957384107735911,0.25862369365891924,2.2411579521523595,57.7432402174642,50.18198038982078,0.0041182815462497135,0.08311204612255096,0.24843110144138336,0.08816757798194885,0.25987526774406433,0.00025,saved_models/model_GRU_machine_32.h5
32,TCN,0.3096416701251164,0.26181412999638254,2.0721629140492714,58.82364352749324,50.80103586558357,-0.09171956392035896,0.01468100119382143,0.09464465081691742,0.11735359579324722,0.2841302156448364,0.00025,saved_models/model_TCN_machine_32.h5
33,LSTM,0.28671119106661175,0.2480662335974314,7.969225261925306,55.94361786000492,48.39616706409955,0.000423359996601258,0.08173707872629166,0.24697791039943695,0.08534131944179535,0.2520686388015747,0.00025,saved_models/model_LSTM_machine_33.h5
33,GRU,0.28770195594573233,0.24805369297670982,7.743879213910597,56.045795116870245,48.393720467613086,-0.006496889986446375,0.0798419862985611,0.24470438063144684,0.08340910822153091,0.2487623244524002,0.000125,saved_models/model_GRU_machine_33.h5
33,TCN,0.3277519264261092,0.2725853586672345,9.686349198719439,62.107647456588374,53.179694656449904,-0.3062229634620506,0.023676276206970215,0.12434694916009903,0.12115269899368286,0.2874833047389984,0.00025,saved_models/model_TCN_machine_33.h5
34,LSTM,0.2959575901707064,0.2538644990544618,4.728534356407825,59.72700369714536,51.24408336693155,-0.007313947487063155,0.08407264947891235,0.25160759687423706,0.08889138698577881,0.2556830048561096,0.00025,saved_models/model_LSTM_machine_34.h5
34,GRU,0.2963350119773196,0.25406756852063417,4.666075703170761,59.70008773303347,51.28507416593091,-0.009884752747294279,0.0812394991517067,0.2467065006494522,0.08824705332517624,0.25489604473114014,0.000125,saved_models/model_GRU_machine_34.h5
34,TCN,0.3275922566985948,0.2758989730541563,4.538679629471648,65.68314570109767,55.69187510934684,-0.2341647500895343,0.03154496103525162,0.14515142142772675,0.12156019359827042,0.2892751395702362,0.00025,saved_models/model_TCN_machine_34.h5
35,LSTM,0.3048565319492478,0.2670073168031545,4.111350160468275,62.77113265582733,53.70222585566088,-0.0020029510311581067,0.0826970711350441,0.24988007545471191,0.09410220384597778,0.26821133494377136,0.000125,saved_models/model_LSTM_machine_35.h5
35,GRU,0.3047486495076174,0.26556330776118275,4.169348691980556,62.641819505559795,53.41179748598907,-0.0012939001391376603,0.0841483324766159,0.2519344389438629,0.0947561264038086,0.2680348753929138,0.00025,saved_models/model_GRU_machine_35.h5
35,TCN,0.36617844002881716,0.3010425537273301,5.741823670150214,68.21314733295874,60.547611226506305,-0.44565123446599375,0.010742157697677612,0.08084835857152939,0.14377808570861816,0.3099820017814636,0.00025,saved_models/model_TCN_machine_35.h5
36,LSTM,0.29969778667322944,0.261570599831194,6.672289866963556,60.02859449848692,51.16815296978794,0.00686832679638516,0.07702193409204483,0.2377479076385498,0.0901864692568779,0.26202481985092163,3.125e-05,saved_models/model_LSTM_machine_36.h5
36,GRU,0.2989713020443176,0.260469259505574,6.803394159155609,59.80602066537476,50.95270998693937,0.011677307406871229,0.07074696570634842,0.22720099985599518,0.09186899662017822,0.2626221776008606,0.00025,saved_models/model_GRU_machine_36.h5
36,TCN,0.33779406868448053,0.29044071529920495,6.021215448803696,66.49587016845203,56.81569319592942,-0.2616642597545553,0.017379334196448326,0.10531862080097198,0.13384701311588287,0.3041595220565796,0.00025,saved_models/model_TCN_machine_36.h5
37,LSTM,0.278568270538475,0.23938571335551406,2.054385499079392,54.10345352730216,46.685849997391415,0.006993557505762693,0.08295579254627228,0.25054773688316345,0.07788199931383133,0.23992708325386047,0.000125,saved_models/model_LSTM_machine_37.h5
37,GRU,0.277468348803754,0.23871856025501198,2.0875463409878408,53.83638942650464,46.55573943590991,0.014819811679224859,0.08432535827159882,0.2520557940006256,0.07743584364652634,0.23982493579387665,0.000125,saved_models/model_GRU_machine_37.h5
37,TCN,0.30432441829997003,0.25119208093877715,2.060158899095377,56.538273941807915,48.98836963517659,-0.18512012034913994,0.024141550064086914,0.12448836117982864,0.10076384991407394,0.2616117000579834,0.00025,saved_models/model_TCN_machine_37.h5
38,LSTM,0.2815892510189491,0.24211958972324132,2.856113235462497,57.32266998801438,49.68942178080165,-0.0003137768989820433,0.08219171315431595,0.24629884958267212,0.07958684861660004,0.24283626675605774,0.000125,saved_models/model_LSTM_machine_38.h5
38,GRU,0.28058223170205043,0.24116603804958484,2.8867882729677983,57.03250921165935,49.49372744910273,0.006828072988441569,0.08181300759315491,0.24568970501422882,0.07907581329345703,0.2420061230659485,0.000125,saved_models/model_GRU_machine_38.h5
38,TCN,0.32244448318363017,0.2716643700598166,2.563051831063807,63.049514235010804,55.75280167188488,-0.31163804912015935,0.02443873882293701,0.12473846971988678,0.12106838077306747,0.28830182552337646,0.00025,saved_models/model_TCN_machine_38.h5
39,LSTM,0.2864767640572326,0.24616718063863524,2.094178233376449,55.4379485589587,48.29313367594938,-0.004846330359487228,0.08272740244865417,0.24847643077373505,0.08288869261741638,0.24710193276405334,0.00025,saved_models/model_LSTM_machine_39.h5
39,GRU,0.28859609067607833,0.24694396533263896,2.1245809925221835,55.35832426682653,48.44552347449048,-0.019768831026405698,0.07942979782819748,0.24273259937763214,0.08431734144687653,0.2479286938905716,0.000125,saved_models/model_GRU_machine_39.h5
